# Assembly name:  ASM161421v1
# Organism name:  Nannochloropsis gaditana (eukaryotes)
# Infraspecific name:  strain=CCMP527
# Taxid:          72520
# BioSample:      SAMN04613695
# BioProject:     PRJNA65109
# Submitter:      Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences
# Date:           2016-04-08
# Assembly type:  haploid
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    AFGN01
# Assembly method: Velvet v. 1.0.14
# Genome coverage: 30x
# Sequencing technology: Illumina GA IIx
# GenBank assembly accession: GCA_001614215.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_001614265.1		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
contig13244_1	unplaced-scaffold	na	na	AFGN01004337.1	<>	na	Primary Assembly	202	na
contig13244_2	unplaced-scaffold	na	na	AFGN01004338.1	<>	na	Primary Assembly	371	na
contig13244_3	unplaced-scaffold	na	na	AFGN01004339.1	<>	na	Primary Assembly	7729	na
contig13250_1	unplaced-scaffold	na	na	AFGN01004340.1	<>	na	Primary Assembly	2782	na
contig13252	unplaced-scaffold	na	na	AFGN01004341.1	<>	na	Primary Assembly	568	na
contig13257_1	unplaced-scaffold	na	na	AFGN01004342.1	<>	na	Primary Assembly	1051	na
contig13257_2	unplaced-scaffold	na	na	AFGN01004343.1	<>	na	Primary Assembly	3649	na
contig13273	unplaced-scaffold	na	na	AFGN01004344.1	<>	na	Primary Assembly	412	na
contig13286_1	unplaced-scaffold	na	na	AFGN01004345.1	<>	na	Primary Assembly	241	na
contig13286_2	unplaced-scaffold	na	na	AFGN01004346.1	<>	na	Primary Assembly	382	na
contig13286_3	unplaced-scaffold	na	na	AFGN01004347.1	<>	na	Primary Assembly	258	na
contig13290	unplaced-scaffold	na	na	AFGN01004348.1	<>	na	Primary Assembly	647	na
contig13299	unplaced-scaffold	na	na	AFGN01004349.1	<>	na	Primary Assembly	325	na
contig13300	unplaced-scaffold	na	na	AFGN01004350.1	<>	na	Primary Assembly	834	na
contig13303_2	unplaced-scaffold	na	na	AFGN01004351.1	<>	na	Primary Assembly	3423	na
contig13306_1	unplaced-scaffold	na	na	AFGN01004352.1	<>	na	Primary Assembly	6351	na
contig13306_3	unplaced-scaffold	na	na	AFGN01004353.1	<>	na	Primary Assembly	326	na
contig13313_2	unplaced-scaffold	na	na	AFGN01004354.1	<>	na	Primary Assembly	405	na
contig13313_3	unplaced-scaffold	na	na	AFGN01004355.1	<>	na	Primary Assembly	2877	na
contig13313_4	unplaced-scaffold	na	na	AFGN01004356.1	<>	na	Primary Assembly	4354	na
contig13317	unplaced-scaffold	na	na	AFGN01004357.1	<>	na	Primary Assembly	1050	na
contig13319	unplaced-scaffold	na	na	AFGN01004358.1	<>	na	Primary Assembly	5555	na
contig13322_1	unplaced-scaffold	na	na	AFGN01004359.1	<>	na	Primary Assembly	800	na
contig13322_2	unplaced-scaffold	na	na	AFGN01004360.1	<>	na	Primary Assembly	734	na
contig13322_3	unplaced-scaffold	na	na	AFGN01004361.1	<>	na	Primary Assembly	1537	na
contig13322_4	unplaced-scaffold	na	na	AFGN01004362.1	<>	na	Primary Assembly	311	na
contig13322_5	unplaced-scaffold	na	na	AFGN01004363.1	<>	na	Primary Assembly	2823	na
contig13322_6	unplaced-scaffold	na	na	AFGN01004364.1	<>	na	Primary Assembly	269	na
contig13335	unplaced-scaffold	na	na	AFGN01004365.1	<>	na	Primary Assembly	3618	na
contig13339	unplaced-scaffold	na	na	AFGN01004366.1	<>	na	Primary Assembly	491	na
contig13341_1	unplaced-scaffold	na	na	AFGN01004367.1	<>	na	Primary Assembly	215	na
contig13341_2	unplaced-scaffold	na	na	AFGN01004368.1	<>	na	Primary Assembly	5038	na
contig13341_3	unplaced-scaffold	na	na	AFGN01004369.1	<>	na	Primary Assembly	1176	na
contig13345	unplaced-scaffold	na	na	AFGN01004370.1	<>	na	Primary Assembly	393	na
contig13350	unplaced-scaffold	na	na	AFGN01004371.1	<>	na	Primary Assembly	469	na
contig13353_1	unplaced-scaffold	na	na	AFGN01004372.1	<>	na	Primary Assembly	220	na
contig13353_2	unplaced-scaffold	na	na	AFGN01004373.1	<>	na	Primary Assembly	4021	na
contig13353_3	unplaced-scaffold	na	na	AFGN01004374.1	<>	na	Primary Assembly	1805	na
contig13353_4	unplaced-scaffold	na	na	AFGN01004375.1	<>	na	Primary Assembly	12082	na
contig13353_5	unplaced-scaffold	na	na	AFGN01004376.1	<>	na	Primary Assembly	302	na
contig13353_6	unplaced-scaffold	na	na	AFGN01004377.1	<>	na	Primary Assembly	670	na
contig13353_7	unplaced-scaffold	na	na	AFGN01004378.1	<>	na	Primary Assembly	5432	na
contig13353_8	unplaced-scaffold	na	na	AFGN01004379.1	<>	na	Primary Assembly	14604	na
contig13359_2	unplaced-scaffold	na	na	AFGN01004380.1	<>	na	Primary Assembly	340	na
contig13360	unplaced-scaffold	na	na	AFGN01004381.1	<>	na	Primary Assembly	264	na
contig13364	unplaced-scaffold	na	na	AFGN01004382.1	<>	na	Primary Assembly	411	na
contig13367	unplaced-scaffold	na	na	AFGN01004383.1	<>	na	Primary Assembly	1162	na
contig13369	unplaced-scaffold	na	na	AFGN01004384.1	<>	na	Primary Assembly	750	na
contig13375	unplaced-scaffold	na	na	AFGN01004385.1	<>	na	Primary Assembly	208	na
contig13382_1	unplaced-scaffold	na	na	AFGN01004386.1	<>	na	Primary Assembly	2547	na
contig13382_2	unplaced-scaffold	na	na	AFGN01004387.1	<>	na	Primary Assembly	305	na
contig13385_1	unplaced-scaffold	na	na	AFGN01004388.1	<>	na	Primary Assembly	2195	na
contig13385_2	unplaced-scaffold	na	na	AFGN01004389.1	<>	na	Primary Assembly	5985	na
contig13385_3	unplaced-scaffold	na	na	AFGN01004390.1	<>	na	Primary Assembly	315	na
contig13389	unplaced-scaffold	na	na	AFGN01004391.1	<>	na	Primary Assembly	794	na
contig13390_1	unplaced-scaffold	na	na	AFGN01004392.1	<>	na	Primary Assembly	355	na
contig13390_2	unplaced-scaffold	na	na	AFGN01004393.1	<>	na	Primary Assembly	207	na
contig13391	unplaced-scaffold	na	na	AFGN01004394.1	<>	na	Primary Assembly	784	na
contig13393	unplaced-scaffold	na	na	AFGN01004395.1	<>	na	Primary Assembly	960	na
contig13398_1	unplaced-scaffold	na	na	AFGN01004396.1	<>	na	Primary Assembly	245	na
contig13398_2	unplaced-scaffold	na	na	AFGN01004397.1	<>	na	Primary Assembly	595	na
contig13403_1	unplaced-scaffold	na	na	AFGN01004398.1	<>	na	Primary Assembly	248	na
contig13403_2	unplaced-scaffold	na	na	AFGN01004399.1	<>	na	Primary Assembly	209	na
contig13428_1	unplaced-scaffold	na	na	AFGN01004400.1	<>	na	Primary Assembly	3079	na
contig13428_2	unplaced-scaffold	na	na	AFGN01004401.1	<>	na	Primary Assembly	275	na
contig13430_2	unplaced-scaffold	na	na	AFGN01004402.1	<>	na	Primary Assembly	905	na
contig13432	unplaced-scaffold	na	na	AFGN01004403.1	<>	na	Primary Assembly	249	na
contig13442	unplaced-scaffold	na	na	AFGN01004404.1	<>	na	Primary Assembly	539	na
contig13469	unplaced-scaffold	na	na	AFGN01004405.1	<>	na	Primary Assembly	342	na
contig13470_1	unplaced-scaffold	na	na	AFGN01004406.1	<>	na	Primary Assembly	484	na
contig13470_2	unplaced-scaffold	na	na	AFGN01004407.1	<>	na	Primary Assembly	3134	na
contig13472_1	unplaced-scaffold	na	na	AFGN01004408.1	<>	na	Primary Assembly	481	na
contig13472_2	unplaced-scaffold	na	na	AFGN01004409.1	<>	na	Primary Assembly	1976	na
contig13478_1	unplaced-scaffold	na	na	AFGN01004410.1	<>	na	Primary Assembly	209	na
contig13478_2	unplaced-scaffold	na	na	AFGN01004411.1	<>	na	Primary Assembly	344	na
contig13478_3	unplaced-scaffold	na	na	AFGN01004412.1	<>	na	Primary Assembly	301	na
contig13511	unplaced-scaffold	na	na	AFGN01004413.1	<>	na	Primary Assembly	487	na
contig13518	unplaced-scaffold	na	na	AFGN01004414.1	<>	na	Primary Assembly	283	na
contig13523	unplaced-scaffold	na	na	AFGN01004415.1	<>	na	Primary Assembly	1806	na
contig13546	unplaced-scaffold	na	na	AFGN01004416.1	<>	na	Primary Assembly	300	na
contig13555	unplaced-scaffold	na	na	AFGN01004417.1	<>	na	Primary Assembly	650	na
contig13556_1	unplaced-scaffold	na	na	AFGN01004418.1	<>	na	Primary Assembly	233	na
contig13556_2	unplaced-scaffold	na	na	AFGN01004419.1	<>	na	Primary Assembly	215	na
contig13561	unplaced-scaffold	na	na	AFGN01004420.1	<>	na	Primary Assembly	447	na
contig13562	unplaced-scaffold	na	na	AFGN01004421.1	<>	na	Primary Assembly	584	na
contig13563_2	unplaced-scaffold	na	na	AFGN01004422.1	<>	na	Primary Assembly	242	na
contig13568_1	unplaced-scaffold	na	na	AFGN01004423.1	<>	na	Primary Assembly	295	na
contig13568_2	unplaced-scaffold	na	na	AFGN01004424.1	<>	na	Primary Assembly	1575	na
contig13574	unplaced-scaffold	na	na	AFGN01004425.1	<>	na	Primary Assembly	356	na
contig13579_1	unplaced-scaffold	na	na	AFGN01004426.1	<>	na	Primary Assembly	241	na
contig13579_2	unplaced-scaffold	na	na	AFGN01004427.1	<>	na	Primary Assembly	440	na
contig13579_3	unplaced-scaffold	na	na	AFGN01004428.1	<>	na	Primary Assembly	354	na
contig13594	unplaced-scaffold	na	na	AFGN01004429.1	<>	na	Primary Assembly	945	na
contig13607	unplaced-scaffold	na	na	AFGN01004430.1	<>	na	Primary Assembly	455	na
contig13608	unplaced-scaffold	na	na	AFGN01004431.1	<>	na	Primary Assembly	644	na
contig13609	unplaced-scaffold	na	na	AFGN01004432.1	<>	na	Primary Assembly	368	na
contig13629	unplaced-scaffold	na	na	AFGN01004433.1	<>	na	Primary Assembly	475	na
contig13646_1	unplaced-scaffold	na	na	AFGN01004434.1	<>	na	Primary Assembly	925	na
contig13646_2	unplaced-scaffold	na	na	AFGN01004435.1	<>	na	Primary Assembly	683	na
contig13646_3	unplaced-scaffold	na	na	AFGN01004436.1	<>	na	Primary Assembly	12198	na
contig13655_1	unplaced-scaffold	na	na	AFGN01004437.1	<>	na	Primary Assembly	533	na
contig13656	unplaced-scaffold	na	na	AFGN01004438.1	<>	na	Primary Assembly	350	na
contig13666_1	unplaced-scaffold	na	na	AFGN01004439.1	<>	na	Primary Assembly	746	na
contig13666_2	unplaced-scaffold	na	na	AFGN01004440.1	<>	na	Primary Assembly	245	na
contig13673_1	unplaced-scaffold	na	na	AFGN01004441.1	<>	na	Primary Assembly	231	na
contig13673_2	unplaced-scaffold	na	na	AFGN01004442.1	<>	na	Primary Assembly	445	na
contig13693	unplaced-scaffold	na	na	AFGN01004443.1	<>	na	Primary Assembly	217	na
contig13697	unplaced-scaffold	na	na	AFGN01004444.1	<>	na	Primary Assembly	302	na
contig13699_1	unplaced-scaffold	na	na	AFGN01004445.1	<>	na	Primary Assembly	4819	na
contig13701	unplaced-scaffold	na	na	AFGN01004446.1	<>	na	Primary Assembly	433	na
contig13707_1	unplaced-scaffold	na	na	AFGN01004447.1	<>	na	Primary Assembly	686	na
contig13707_2	unplaced-scaffold	na	na	AFGN01004448.1	<>	na	Primary Assembly	5125	na
contig13709	unplaced-scaffold	na	na	AFGN01004449.1	<>	na	Primary Assembly	304	na
contig13710_1	unplaced-scaffold	na	na	AFGN01004450.1	<>	na	Primary Assembly	348	na
contig13720	unplaced-scaffold	na	na	AFGN01004451.1	<>	na	Primary Assembly	1214	na
contig13730	unplaced-scaffold	na	na	AFGN01004452.1	<>	na	Primary Assembly	393	na
contig13738	unplaced-scaffold	na	na	AFGN01004453.1	<>	na	Primary Assembly	337	na
contig13742	unplaced-scaffold	na	na	AFGN01004454.1	<>	na	Primary Assembly	493	na
contig13748	unplaced-scaffold	na	na	AFGN01004455.1	<>	na	Primary Assembly	3701	na
contig13754	unplaced-scaffold	na	na	AFGN01004456.1	<>	na	Primary Assembly	2294	na
contig13769_1	unplaced-scaffold	na	na	AFGN01004457.1	<>	na	Primary Assembly	451	na
contig13769_2	unplaced-scaffold	na	na	AFGN01004458.1	<>	na	Primary Assembly	4029	na
contig13770	unplaced-scaffold	na	na	AFGN01004459.1	<>	na	Primary Assembly	211	na
contig13780_1	unplaced-scaffold	na	na	AFGN01004460.1	<>	na	Primary Assembly	1982	na
contig13780_2	unplaced-scaffold	na	na	AFGN01004461.1	<>	na	Primary Assembly	1650	na
contig13780_3	unplaced-scaffold	na	na	AFGN01004462.1	<>	na	Primary Assembly	522	na
contig13781	unplaced-scaffold	na	na	AFGN01004463.1	<>	na	Primary Assembly	473	na
contig13782_1	unplaced-scaffold	na	na	AFGN01004464.1	<>	na	Primary Assembly	880	na
contig13782_2	unplaced-scaffold	na	na	AFGN01004465.1	<>	na	Primary Assembly	428	na
contig13783_1	unplaced-scaffold	na	na	AFGN01004466.1	<>	na	Primary Assembly	2504	na
contig13783_2	unplaced-scaffold	na	na	AFGN01004467.1	<>	na	Primary Assembly	484	na
contig13784_1	unplaced-scaffold	na	na	AFGN01004468.1	<>	na	Primary Assembly	228	na
contig13785	unplaced-scaffold	na	na	AFGN01004469.1	<>	na	Primary Assembly	887	na
contig13790_1	unplaced-scaffold	na	na	AFGN01004470.1	<>	na	Primary Assembly	307	na
contig13790_2	unplaced-scaffold	na	na	AFGN01004471.1	<>	na	Primary Assembly	315	na
contig13794	unplaced-scaffold	na	na	AFGN01004472.1	<>	na	Primary Assembly	732	na
contig13800_1	unplaced-scaffold	na	na	AFGN01004473.1	<>	na	Primary Assembly	206	na
contig13800_2	unplaced-scaffold	na	na	AFGN01004474.1	<>	na	Primary Assembly	463	na
contig13819_1	unplaced-scaffold	na	na	AFGN01004475.1	<>	na	Primary Assembly	351	na
contig13819_2	unplaced-scaffold	na	na	AFGN01004476.1	<>	na	Primary Assembly	369	na
contig13825_1	unplaced-scaffold	na	na	AFGN01004477.1	<>	na	Primary Assembly	7644	na
contig13825_2	unplaced-scaffold	na	na	AFGN01004478.1	<>	na	Primary Assembly	13568	na
contig13838_1	unplaced-scaffold	na	na	AFGN01004479.1	<>	na	Primary Assembly	1020	na
contig13838_2	unplaced-scaffold	na	na	AFGN01004480.1	<>	na	Primary Assembly	3605	na
contig13840_3	unplaced-scaffold	na	na	AFGN01004481.1	<>	na	Primary Assembly	22633	na
contig13840_4	unplaced-scaffold	na	na	AFGN01004482.1	<>	na	Primary Assembly	2659	na
contig13841	unplaced-scaffold	na	na	AFGN01004483.1	<>	na	Primary Assembly	578	na
contig13849_1	unplaced-scaffold	na	na	AFGN01004484.1	<>	na	Primary Assembly	404	na
contig13849_2	unplaced-scaffold	na	na	AFGN01004485.1	<>	na	Primary Assembly	227	na
contig13854	unplaced-scaffold	na	na	AFGN01004486.1	<>	na	Primary Assembly	3572	na
contig13910	unplaced-scaffold	na	na	AFGN01004487.1	<>	na	Primary Assembly	255	na
contig13915	unplaced-scaffold	na	na	AFGN01004488.1	<>	na	Primary Assembly	11789	na
contig13917	unplaced-scaffold	na	na	AFGN01004489.1	<>	na	Primary Assembly	674	na
contig13920_1	unplaced-scaffold	na	na	AFGN01004490.1	<>	na	Primary Assembly	2882	na
contig13920_2	unplaced-scaffold	na	na	AFGN01004491.1	<>	na	Primary Assembly	504	na
contig13920_3	unplaced-scaffold	na	na	AFGN01004492.1	<>	na	Primary Assembly	3012	na
contig13920_4	unplaced-scaffold	na	na	AFGN01004493.1	<>	na	Primary Assembly	752	na
contig13933	unplaced-scaffold	na	na	AFGN01004494.1	<>	na	Primary Assembly	767	na
contig13944_1	unplaced-scaffold	na	na	AFGN01004495.1	<>	na	Primary Assembly	345	na
contig13945_1	unplaced-scaffold	na	na	AFGN01004496.1	<>	na	Primary Assembly	9570	na
contig13945_2	unplaced-scaffold	na	na	AFGN01004497.1	<>	na	Primary Assembly	2070	na
contig13945_3	unplaced-scaffold	na	na	AFGN01004498.1	<>	na	Primary Assembly	422	na
contig13945_4	unplaced-scaffold	na	na	AFGN01004499.1	<>	na	Primary Assembly	526	na
contig13947_2	unplaced-scaffold	na	na	AFGN01004500.1	<>	na	Primary Assembly	324	na
contig13955	unplaced-scaffold	na	na	AFGN01004501.1	<>	na	Primary Assembly	207	na
contig13965	unplaced-scaffold	na	na	AFGN01004502.1	<>	na	Primary Assembly	668	na
contig13978	unplaced-scaffold	na	na	AFGN01004503.1	<>	na	Primary Assembly	201	na
contig13979	unplaced-scaffold	na	na	AFGN01004504.1	<>	na	Primary Assembly	410	na
contig13981	unplaced-scaffold	na	na	AFGN01004505.1	<>	na	Primary Assembly	1128	na
contig13984_2	unplaced-scaffold	na	na	AFGN01004506.1	<>	na	Primary Assembly	228	na
contig14007	unplaced-scaffold	na	na	AFGN01004507.1	<>	na	Primary Assembly	286	na
contig14008_2	unplaced-scaffold	na	na	AFGN01004508.1	<>	na	Primary Assembly	568	na
contig14018_1	unplaced-scaffold	na	na	AFGN01004509.1	<>	na	Primary Assembly	2348	na
contig14018_2	unplaced-scaffold	na	na	AFGN01004510.1	<>	na	Primary Assembly	438	na
contig14018_3	unplaced-scaffold	na	na	AFGN01004511.1	<>	na	Primary Assembly	7105	na
contig14020	unplaced-scaffold	na	na	AFGN01004512.1	<>	na	Primary Assembly	378	na
contig14028	unplaced-scaffold	na	na	AFGN01004513.1	<>	na	Primary Assembly	872	na
contig14029	unplaced-scaffold	na	na	AFGN01004514.1	<>	na	Primary Assembly	2933	na
contig14035_4	unplaced-scaffold	na	na	AFGN01004515.1	<>	na	Primary Assembly	1289	na
contig14041	unplaced-scaffold	na	na	AFGN01004516.1	<>	na	Primary Assembly	404	na
contig14043	unplaced-scaffold	na	na	AFGN01004517.1	<>	na	Primary Assembly	217	na
contig14044_1	unplaced-scaffold	na	na	AFGN01004518.1	<>	na	Primary Assembly	350	na
contig14044_2	unplaced-scaffold	na	na	AFGN01004519.1	<>	na	Primary Assembly	369	na
contig14047	unplaced-scaffold	na	na	AFGN01004520.1	<>	na	Primary Assembly	213	na
contig14048	unplaced-scaffold	na	na	AFGN01004521.1	<>	na	Primary Assembly	562	na
contig14060	unplaced-scaffold	na	na	AFGN01004522.1	<>	na	Primary Assembly	308	na
contig14061	unplaced-scaffold	na	na	AFGN01004523.1	<>	na	Primary Assembly	264	na
contig14062	unplaced-scaffold	na	na	AFGN01004524.1	<>	na	Primary Assembly	3064	na
contig14065	unplaced-scaffold	na	na	AFGN01004525.1	<>	na	Primary Assembly	269	na
contig14073_2	unplaced-scaffold	na	na	AFGN01004526.1	<>	na	Primary Assembly	6153	na
contig14073_3	unplaced-scaffold	na	na	AFGN01004527.1	<>	na	Primary Assembly	458	na
contig14091	unplaced-scaffold	na	na	AFGN01004528.1	<>	na	Primary Assembly	444	na
contig14092_1	unplaced-scaffold	na	na	AFGN01004529.1	<>	na	Primary Assembly	779	na
contig14093_1	unplaced-scaffold	na	na	AFGN01004530.1	<>	na	Primary Assembly	1963	na
contig14093_2	unplaced-scaffold	na	na	AFGN01004531.1	<>	na	Primary Assembly	3078	na
contig14104_1	unplaced-scaffold	na	na	AFGN01004532.1	<>	na	Primary Assembly	279	na
contig14109	unplaced-scaffold	na	na	AFGN01004533.1	<>	na	Primary Assembly	483	na
contig14113_1	unplaced-scaffold	na	na	AFGN01004534.1	<>	na	Primary Assembly	297	na
contig14113_2	unplaced-scaffold	na	na	AFGN01004535.1	<>	na	Primary Assembly	604	na
contig14122	unplaced-scaffold	na	na	AFGN01004536.1	<>	na	Primary Assembly	251	na
contig14129_2	unplaced-scaffold	na	na	AFGN01004537.1	<>	na	Primary Assembly	622	na
contig14134_1	unplaced-scaffold	na	na	AFGN01004538.1	<>	na	Primary Assembly	15692	na
contig14134_2	unplaced-scaffold	na	na	AFGN01004539.1	<>	na	Primary Assembly	3629	na
contig14134_3	unplaced-scaffold	na	na	AFGN01004540.1	<>	na	Primary Assembly	783	na
contig14134_4	unplaced-scaffold	na	na	AFGN01004541.1	<>	na	Primary Assembly	2676	na
contig14134_5	unplaced-scaffold	na	na	AFGN01004542.1	<>	na	Primary Assembly	2395	na
contig14135	unplaced-scaffold	na	na	AFGN01004543.1	<>	na	Primary Assembly	472	na
contig14136_2	unplaced-scaffold	na	na	AFGN01004544.1	<>	na	Primary Assembly	563	na
contig14138_1	unplaced-scaffold	na	na	AFGN01004545.1	<>	na	Primary Assembly	7860	na
contig14138_2	unplaced-scaffold	na	na	AFGN01004546.1	<>	na	Primary Assembly	640	na
contig14145_1	unplaced-scaffold	na	na	AFGN01004547.1	<>	na	Primary Assembly	411	na
contig14145_2	unplaced-scaffold	na	na	AFGN01004548.1	<>	na	Primary Assembly	940	na
contig14160	unplaced-scaffold	na	na	AFGN01004549.1	<>	na	Primary Assembly	8579	na
contig14171	unplaced-scaffold	na	na	AFGN01004550.1	<>	na	Primary Assembly	489	na
contig14185	unplaced-scaffold	na	na	AFGN01004551.1	<>	na	Primary Assembly	307	na
contig14199	unplaced-scaffold	na	na	AFGN01004552.1	<>	na	Primary Assembly	596	na
contig14200_1	unplaced-scaffold	na	na	AFGN01004553.1	<>	na	Primary Assembly	856	na
contig14225	unplaced-scaffold	na	na	AFGN01004554.1	<>	na	Primary Assembly	1656	na
contig14226_2	unplaced-scaffold	na	na	AFGN01004555.1	<>	na	Primary Assembly	1126	na
contig14226_3	unplaced-scaffold	na	na	AFGN01004556.1	<>	na	Primary Assembly	726	na
contig14232_1	unplaced-scaffold	na	na	AFGN01004557.1	<>	na	Primary Assembly	204	na
contig14232_2	unplaced-scaffold	na	na	AFGN01004558.1	<>	na	Primary Assembly	333	na
contig14233_1	unplaced-scaffold	na	na	AFGN01004559.1	<>	na	Primary Assembly	307	na
contig14233_2	unplaced-scaffold	na	na	AFGN01004560.1	<>	na	Primary Assembly	263	na
contig14234_1	unplaced-scaffold	na	na	AFGN01004561.1	<>	na	Primary Assembly	545	na
contig14234_2	unplaced-scaffold	na	na	AFGN01004562.1	<>	na	Primary Assembly	476	na
contig14246_1	unplaced-scaffold	na	na	AFGN01004563.1	<>	na	Primary Assembly	341	na
contig14246_3	unplaced-scaffold	na	na	AFGN01004564.1	<>	na	Primary Assembly	1093	na
contig14246_4	unplaced-scaffold	na	na	AFGN01004565.1	<>	na	Primary Assembly	2504	na
contig14252	unplaced-scaffold	na	na	AFGN01004566.1	<>	na	Primary Assembly	334	na
contig14253	unplaced-scaffold	na	na	AFGN01004567.1	<>	na	Primary Assembly	289	na
contig14255	unplaced-scaffold	na	na	AFGN01004568.1	<>	na	Primary Assembly	224	na
contig14268	unplaced-scaffold	na	na	AFGN01004569.1	<>	na	Primary Assembly	255	na
contig14272	unplaced-scaffold	na	na	AFGN01004570.1	<>	na	Primary Assembly	379	na
contig14293_1	unplaced-scaffold	na	na	AFGN01004571.1	<>	na	Primary Assembly	262	na
contig14293_2	unplaced-scaffold	na	na	AFGN01004572.1	<>	na	Primary Assembly	1030	na
contig14293_3	unplaced-scaffold	na	na	AFGN01004573.1	<>	na	Primary Assembly	1566	na
contig14298_1	unplaced-scaffold	na	na	AFGN01004574.1	<>	na	Primary Assembly	5097	na
contig14298_2	unplaced-scaffold	na	na	AFGN01004575.1	<>	na	Primary Assembly	5852	na
contig14298_3	unplaced-scaffold	na	na	AFGN01004576.1	<>	na	Primary Assembly	252	na
contig14298_4	unplaced-scaffold	na	na	AFGN01004577.1	<>	na	Primary Assembly	561	na
contig14301_2	unplaced-scaffold	na	na	AFGN01004578.1	<>	na	Primary Assembly	224	na
contig14310	unplaced-scaffold	na	na	AFGN01004579.1	<>	na	Primary Assembly	4847	na
contig14312_1	unplaced-scaffold	na	na	AFGN01004580.1	<>	na	Primary Assembly	260	na
contig14312_2	unplaced-scaffold	na	na	AFGN01004581.1	<>	na	Primary Assembly	276	na
contig14325_1	unplaced-scaffold	na	na	AFGN01004582.1	<>	na	Primary Assembly	326	na
contig14325_2	unplaced-scaffold	na	na	AFGN01004583.1	<>	na	Primary Assembly	361	na
contig14332_1	unplaced-scaffold	na	na	AFGN01004584.1	<>	na	Primary Assembly	219	na
contig14332_2	unplaced-scaffold	na	na	AFGN01004585.1	<>	na	Primary Assembly	309	na
contig14336_1	unplaced-scaffold	na	na	AFGN01004586.1	<>	na	Primary Assembly	204	na
contig14336_2	unplaced-scaffold	na	na	AFGN01004587.1	<>	na	Primary Assembly	13752	na
contig14336_3	unplaced-scaffold	na	na	AFGN01004588.1	<>	na	Primary Assembly	16318	na
contig14337	unplaced-scaffold	na	na	AFGN01004589.1	<>	na	Primary Assembly	202	na
contig14338	unplaced-scaffold	na	na	AFGN01004590.1	<>	na	Primary Assembly	630	na
contig14339	unplaced-scaffold	na	na	AFGN01004591.1	<>	na	Primary Assembly	303	na
contig14345	unplaced-scaffold	na	na	AFGN01004592.1	<>	na	Primary Assembly	926	na
contig14347	unplaced-scaffold	na	na	AFGN01004593.1	<>	na	Primary Assembly	694	na
contig14357	unplaced-scaffold	na	na	AFGN01004594.1	<>	na	Primary Assembly	592	na
contig14364_2	unplaced-scaffold	na	na	AFGN01004595.1	<>	na	Primary Assembly	728	na
contig14365_1	unplaced-scaffold	na	na	AFGN01004596.1	<>	na	Primary Assembly	228	na
contig14365_2	unplaced-scaffold	na	na	AFGN01004597.1	<>	na	Primary Assembly	1780	na
contig14370	unplaced-scaffold	na	na	AFGN01004598.1	<>	na	Primary Assembly	235	na
contig14375_1	unplaced-scaffold	na	na	AFGN01004599.1	<>	na	Primary Assembly	211	na
