# Assembly name:  ASM24072v1
# Organism name:  Nannochloropsis gaditana CCMP526 (eukaryotes)
# Infraspecific name:  strain=CCMP526
# Taxid:          1093141
# BioSample:      SAMN02981382
# BioProject:     PRJNA73791
# Submitter:      Colorado School of Mines
# Date:           2012-01-04
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AGNI01
# Assembly method: Newbler v. 2.3; Velvet v. 1.0.19
# Genome coverage: 230x
# Sequencing technology: 454 GS FLX Titanium; Illumina GA IIx
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000240725.1
# RefSeq assembly accession: GCF_000240725.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000240735.1	GCF_000240735.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold1550	unplaced-scaffold	na	na	JH472111.1	=	NW_005802403.1	Primary Assembly	1185	na
scaffold1551	unplaced-scaffold	na	na	JH472112.1	=	NW_005802402.1	Primary Assembly	1162	na
scaffold1552	unplaced-scaffold	na	na	JH472113.1	=	NW_005802401.1	Primary Assembly	1156	na
scaffold1553	unplaced-scaffold	na	na	JH472114.1	=	NW_005802400.1	Primary Assembly	1148	na
scaffold1554	unplaced-scaffold	na	na	JH472115.1	=	NW_005802399.1	Primary Assembly	1144	na
scaffold1555	unplaced-scaffold	na	na	JH472116.1	=	NW_005802398.1	Primary Assembly	1144	na
scaffold1556	unplaced-scaffold	na	na	JH472117.1	=	NW_005802397.1	Primary Assembly	1140	na
scaffold1557	unplaced-scaffold	na	na	JH472118.1	=	NW_005802396.1	Primary Assembly	1139	na
scaffold1558	unplaced-scaffold	na	na	JH472119.1	=	NW_005802395.1	Primary Assembly	1137	na
scaffold1559	unplaced-scaffold	na	na	JH472120.1	=	NW_005802394.1	Primary Assembly	1131	na
scaffold1560	unplaced-scaffold	na	na	JH472121.1	=	NW_005802393.1	Primary Assembly	1130	na
scaffold1561	unplaced-scaffold	na	na	JH472122.1	=	NW_005802392.1	Primary Assembly	1130	na
scaffold1562	unplaced-scaffold	na	na	JH472123.1	=	NW_005802391.1	Primary Assembly	1124	na
scaffold1563	unplaced-scaffold	na	na	JH472124.1	=	NW_005802390.1	Primary Assembly	1117	na
scaffold1564	unplaced-scaffold	na	na	JH472125.1	=	NW_005802389.1	Primary Assembly	1112	na
scaffold1565	unplaced-scaffold	na	na	JH472126.1	=	NW_005802388.1	Primary Assembly	1105	na
scaffold1566	unplaced-scaffold	na	na	JH472127.1	=	NW_005802387.1	Primary Assembly	1086	na
scaffold1567	unplaced-scaffold	na	na	JH472128.1	=	NW_005802386.1	Primary Assembly	1070	na
scaffold1568	unplaced-scaffold	na	na	JH472129.1	=	NW_005802385.1	Primary Assembly	1052	na
scaffold1569	unplaced-scaffold	na	na	JH472130.1	=	NW_005802384.1	Primary Assembly	1039	na
scaffold1570	unplaced-scaffold	na	na	JH472131.1	=	NW_005802383.1	Primary Assembly	1033	na
scaffold1571	unplaced-scaffold	na	na	JH472132.1	=	NW_005802382.1	Primary Assembly	1030	na
scaffold1572	unplaced-scaffold	na	na	JH472133.1	=	NW_005802381.1	Primary Assembly	1030	na
scaffold1573	unplaced-scaffold	na	na	JH472134.1	=	NW_005802380.1	Primary Assembly	1023	na
scaffold1574	unplaced-scaffold	na	na	JH472135.1	=	NW_005802379.1	Primary Assembly	1021	na
scaffold1575	unplaced-scaffold	na	na	JH472136.1	=	NW_005802378.1	Primary Assembly	1019	na
scaffold1576	unplaced-scaffold	na	na	JH472137.1	=	NW_005802377.1	Primary Assembly	1018	na
scaffold1577	unplaced-scaffold	na	na	JH472138.1	=	NW_005802376.1	Primary Assembly	1004	na
scaffold1578	unplaced-scaffold	na	na	JH472139.1	=	NW_005802375.1	Primary Assembly	1003	na
scaffold1579	unplaced-scaffold	na	na	JH472140.1	=	NW_005802374.1	Primary Assembly	992	na
scaffold1580	unplaced-scaffold	na	na	JH472141.1	=	NW_005802373.1	Primary Assembly	965	na
scaffold1581	unplaced-scaffold	na	na	JH472142.1	=	NW_005802372.1	Primary Assembly	959	na
scaffold1582	unplaced-scaffold	na	na	JH472143.1	=	NW_005802371.1	Primary Assembly	956	na
scaffold1583	unplaced-scaffold	na	na	JH472144.1	=	NW_005802370.1	Primary Assembly	951	na
scaffold1584	unplaced-scaffold	na	na	JH472145.1	=	NW_005802369.1	Primary Assembly	946	na
scaffold1585	unplaced-scaffold	na	na	JH472146.1	=	NW_005802368.1	Primary Assembly	941	na
scaffold1586	unplaced-scaffold	na	na	JH472147.1	=	NW_005802367.1	Primary Assembly	936	na
scaffold1587	unplaced-scaffold	na	na	JH472148.1	=	NW_005802366.1	Primary Assembly	932	na
scaffold1588	unplaced-scaffold	na	na	JH472149.1	=	NW_005802365.1	Primary Assembly	921	na
scaffold1589	unplaced-scaffold	na	na	JH472150.1	=	NW_005802364.1	Primary Assembly	915	na
scaffold1590	unplaced-scaffold	na	na	JH472151.1	=	NW_005802363.1	Primary Assembly	913	na
scaffold1591	unplaced-scaffold	na	na	JH472152.1	=	NW_005802362.1	Primary Assembly	912	na
scaffold1592	unplaced-scaffold	na	na	JH472153.1	=	NW_005802361.1	Primary Assembly	909	na
scaffold1593	unplaced-scaffold	na	na	JH472154.1	=	NW_005802360.1	Primary Assembly	908	na
scaffold1594	unplaced-scaffold	na	na	JH472155.1	=	NW_005802359.1	Primary Assembly	906	na
scaffold1595	unplaced-scaffold	na	na	JH472156.1	=	NW_005802358.1	Primary Assembly	897	na
scaffold1596	unplaced-scaffold	na	na	JH472157.1	=	NW_005802357.1	Primary Assembly	895	na
scaffold1597	unplaced-scaffold	na	na	JH472158.1	=	NW_005802356.1	Primary Assembly	887	na
scaffold1598	unplaced-scaffold	na	na	JH472159.1	=	NW_005802355.1	Primary Assembly	882	na
scaffold1599	unplaced-scaffold	na	na	JH472160.1	=	NW_005802354.1	Primary Assembly	881	na
scaffold1600	unplaced-scaffold	na	na	JH472161.1	=	NW_005802353.1	Primary Assembly	875	na
scaffold1601	unplaced-scaffold	na	na	JH472162.1	=	NW_005802352.1	Primary Assembly	874	na
scaffold1602	unplaced-scaffold	na	na	JH472163.1	=	NW_005802351.1	Primary Assembly	874	na
scaffold1603	unplaced-scaffold	na	na	JH472164.1	=	NW_005802350.1	Primary Assembly	862	na
scaffold1604	unplaced-scaffold	na	na	JH472165.1	=	NW_005802349.1	Primary Assembly	852	na
scaffold1605	unplaced-scaffold	na	na	JH472166.1	=	NW_005802348.1	Primary Assembly	852	na
scaffold1606	unplaced-scaffold	na	na	JH472167.1	=	NW_005802347.1	Primary Assembly	848	na
scaffold1607	unplaced-scaffold	na	na	JH472168.1	=	NW_005802346.1	Primary Assembly	847	na
scaffold1608	unplaced-scaffold	na	na	JH472169.1	=	NW_005802345.1	Primary Assembly	846	na
scaffold1609	unplaced-scaffold	na	na	JH472170.1	=	NW_005802344.1	Primary Assembly	845	na
scaffold1610	unplaced-scaffold	na	na	JH472171.1	=	NW_005802343.1	Primary Assembly	840	na
scaffold1611	unplaced-scaffold	na	na	JH472172.1	=	NW_005802342.1	Primary Assembly	833	na
scaffold1612	unplaced-scaffold	na	na	JH472173.1	=	NW_005802341.1	Primary Assembly	830	na
scaffold1613	unplaced-scaffold	na	na	JH472174.1	=	NW_005802340.1	Primary Assembly	826	na
scaffold1614	unplaced-scaffold	na	na	JH472175.1	=	NW_005802339.1	Primary Assembly	816	na
scaffold1615	unplaced-scaffold	na	na	JH472176.1	=	NW_005802338.1	Primary Assembly	810	na
scaffold1616	unplaced-scaffold	na	na	JH472177.1	=	NW_005802337.1	Primary Assembly	792	na
scaffold1618	unplaced-scaffold	na	na	JH472178.1	=	NW_005802336.1	Primary Assembly	791	na
scaffold1619	unplaced-scaffold	na	na	JH472179.1	=	NW_005802335.1	Primary Assembly	789	na
scaffold1620	unplaced-scaffold	na	na	JH472180.1	=	NW_005802334.1	Primary Assembly	783	na
scaffold1621	unplaced-scaffold	na	na	JH472181.1	=	NW_005802333.1	Primary Assembly	772	na
scaffold1622	unplaced-scaffold	na	na	JH472182.1	=	NW_005802332.1	Primary Assembly	771	na
scaffold1623	unplaced-scaffold	na	na	JH472183.1	=	NW_005802331.1	Primary Assembly	761	na
scaffold1624	unplaced-scaffold	na	na	JH472184.1	=	NW_005802330.1	Primary Assembly	760	na
scaffold1625	unplaced-scaffold	na	na	JH472185.1	=	NW_005802329.1	Primary Assembly	760	na
scaffold1626	unplaced-scaffold	na	na	JH472186.1	=	NW_005802328.1	Primary Assembly	757	na
scaffold1627	unplaced-scaffold	na	na	JH472187.1	=	NW_005802327.1	Primary Assembly	752	na
scaffold1628	unplaced-scaffold	na	na	JH472188.1	=	NW_005802326.1	Primary Assembly	748	na
scaffold1629	unplaced-scaffold	na	na	JH472189.1	=	NW_005802325.1	Primary Assembly	745	na
scaffold1630	unplaced-scaffold	na	na	JH472190.1	=	NW_005802324.1	Primary Assembly	744	na
scaffold1631	unplaced-scaffold	na	na	JH472191.1	=	NW_005802323.1	Primary Assembly	743	na
scaffold1632	unplaced-scaffold	na	na	JH472192.1	=	NW_005802322.1	Primary Assembly	737	na
scaffold1633	unplaced-scaffold	na	na	JH472193.1	=	NW_005802321.1	Primary Assembly	737	na
scaffold1634	unplaced-scaffold	na	na	JH472194.1	=	NW_005802320.1	Primary Assembly	736	na
scaffold1635	unplaced-scaffold	na	na	JH472195.1	=	NW_005802319.1	Primary Assembly	735	na
scaffold1636	unplaced-scaffold	na	na	JH472196.1	=	NW_005802318.1	Primary Assembly	734	na
scaffold1637	unplaced-scaffold	na	na	JH472197.1	=	NW_005802317.1	Primary Assembly	726	na
scaffold1638	unplaced-scaffold	na	na	JH472198.1	=	NW_005802316.1	Primary Assembly	717	na
scaffold1639	unplaced-scaffold	na	na	JH472199.1	=	NW_005802315.1	Primary Assembly	708	na
scaffold1640	unplaced-scaffold	na	na	JH472200.1	=	NW_005802314.1	Primary Assembly	701	na
scaffold1641	unplaced-scaffold	na	na	JH472201.1	=	NW_005802313.1	Primary Assembly	700	na
scaffold1642	unplaced-scaffold	na	na	JH472202.1	=	NW_005802312.1	Primary Assembly	694	na
scaffold1643	unplaced-scaffold	na	na	JH472203.1	=	NW_005802311.1	Primary Assembly	694	na
scaffold1644	unplaced-scaffold	na	na	JH472204.1	=	NW_005802310.1	Primary Assembly	687	na
scaffold1645	unplaced-scaffold	na	na	JH472205.1	=	NW_005802309.1	Primary Assembly	685	na
scaffold1646	unplaced-scaffold	na	na	JH472206.1	=	NW_005802308.1	Primary Assembly	684	na
scaffold1647	unplaced-scaffold	na	na	JH472207.1	=	NW_005802307.1	Primary Assembly	680	na
scaffold1648	unplaced-scaffold	na	na	JH472208.1	=	NW_005802306.1	Primary Assembly	679	na
scaffold1649	unplaced-scaffold	na	na	JH472209.1	=	NW_005802305.1	Primary Assembly	673	na
scaffold1650	unplaced-scaffold	na	na	JH472210.1	=	NW_005802304.1	Primary Assembly	673	na
scaffold1651	unplaced-scaffold	na	na	JH472211.1	=	NW_005802303.1	Primary Assembly	671	na
scaffold1652	unplaced-scaffold	na	na	JH472212.1	=	NW_005802302.1	Primary Assembly	671	na
scaffold1653	unplaced-scaffold	na	na	JH472213.1	=	NW_005802301.1	Primary Assembly	670	na
scaffold1654	unplaced-scaffold	na	na	JH472214.1	=	NW_005802300.1	Primary Assembly	668	na
scaffold1655	unplaced-scaffold	na	na	JH472215.1	=	NW_005802299.1	Primary Assembly	667	na
scaffold1656	unplaced-scaffold	na	na	JH472216.1	=	NW_005802298.1	Primary Assembly	666	na
scaffold1657	unplaced-scaffold	na	na	JH472217.1	=	NW_005802297.1	Primary Assembly	665	na
scaffold1658	unplaced-scaffold	na	na	JH472218.1	=	NW_005802296.1	Primary Assembly	664	na
scaffold1659	unplaced-scaffold	na	na	JH472219.1	=	NW_005802295.1	Primary Assembly	655	na
scaffold1660	unplaced-scaffold	na	na	JH472220.1	=	NW_005802294.1	Primary Assembly	654	na
scaffold1661	unplaced-scaffold	na	na	JH472221.1	=	NW_005802293.1	Primary Assembly	650	na
scaffold1662	unplaced-scaffold	na	na	JH472222.1	=	NW_005802292.1	Primary Assembly	648	na
scaffold1663	unplaced-scaffold	na	na	JH472223.1	=	NW_005802291.1	Primary Assembly	646	na
scaffold1664	unplaced-scaffold	na	na	JH472224.1	=	NW_005802290.1	Primary Assembly	638	na
scaffold1665	unplaced-scaffold	na	na	JH472225.1	=	NW_005802289.1	Primary Assembly	636	na
scaffold1666	unplaced-scaffold	na	na	JH472226.1	=	NW_005802288.1	Primary Assembly	635	na
scaffold1667	unplaced-scaffold	na	na	JH472227.1	=	NW_005802287.1	Primary Assembly	635	na
scaffold1668	unplaced-scaffold	na	na	JH472228.1	=	NW_005802286.1	Primary Assembly	633	na
scaffold1669	unplaced-scaffold	na	na	JH472229.1	=	NW_005802285.1	Primary Assembly	632	na
scaffold1670	unplaced-scaffold	na	na	JH472230.1	=	NW_005802284.1	Primary Assembly	631	na
scaffold1671	unplaced-scaffold	na	na	JH472231.1	=	NW_005802283.1	Primary Assembly	630	na
scaffold1672	unplaced-scaffold	na	na	JH472232.1	=	NW_005802282.1	Primary Assembly	627	na
scaffold1673	unplaced-scaffold	na	na	JH472233.1	=	NW_005802281.1	Primary Assembly	623	na
scaffold1674	unplaced-scaffold	na	na	JH472234.1	=	NW_005802280.1	Primary Assembly	623	na
scaffold1675	unplaced-scaffold	na	na	JH472235.1	=	NW_005802279.1	Primary Assembly	622	na
scaffold1676	unplaced-scaffold	na	na	JH472236.1	=	NW_005802278.1	Primary Assembly	615	na
scaffold1677	unplaced-scaffold	na	na	JH472237.1	=	NW_005802277.1	Primary Assembly	612	na
scaffold1678	unplaced-scaffold	na	na	JH472238.1	=	NW_005802276.1	Primary Assembly	609	na
scaffold1679	unplaced-scaffold	na	na	JH472239.1	=	NW_005802275.1	Primary Assembly	607	na
scaffold1680	unplaced-scaffold	na	na	JH472240.1	=	NW_005802274.1	Primary Assembly	606	na
scaffold1681	unplaced-scaffold	na	na	JH472241.1	=	NW_005802273.1	Primary Assembly	604	na
scaffold1682	unplaced-scaffold	na	na	JH472242.1	=	NW_005802272.1	Primary Assembly	599	na
scaffold1683	unplaced-scaffold	na	na	JH472243.1	=	NW_005802271.1	Primary Assembly	596	na
scaffold1684	unplaced-scaffold	na	na	JH472244.1	=	NW_005802270.1	Primary Assembly	594	na
scaffold1685	unplaced-scaffold	na	na	JH472245.1	=	NW_005802269.1	Primary Assembly	594	na
scaffold1686	unplaced-scaffold	na	na	JH472246.1	=	NW_005802268.1	Primary Assembly	592	na
scaffold1687	unplaced-scaffold	na	na	JH472247.1	=	NW_005802267.1	Primary Assembly	591	na
scaffold1688	unplaced-scaffold	na	na	JH472248.1	=	NW_005802266.1	Primary Assembly	587	na
scaffold1689	unplaced-scaffold	na	na	JH472249.1	=	NW_005802265.1	Primary Assembly	584	na
scaffold1690	unplaced-scaffold	na	na	JH472250.1	=	NW_005802264.1	Primary Assembly	579	na
scaffold1691	unplaced-scaffold	na	na	JH472251.1	=	NW_005802263.1	Primary Assembly	578	na
scaffold1692	unplaced-scaffold	na	na	JH472252.1	=	NW_005802262.1	Primary Assembly	571	na
scaffold1693	unplaced-scaffold	na	na	JH472253.1	=	NW_005802261.1	Primary Assembly	568	na
scaffold1694	unplaced-scaffold	na	na	JH472254.1	=	NW_005802260.1	Primary Assembly	566	na
scaffold1695	unplaced-scaffold	na	na	JH472255.1	=	NW_005802259.1	Primary Assembly	562	na
scaffold1696	unplaced-scaffold	na	na	JH472256.1	=	NW_005802258.1	Primary Assembly	562	na
scaffold1697	unplaced-scaffold	na	na	JH472257.1	=	NW_005802257.1	Primary Assembly	560	na
scaffold1698	unplaced-scaffold	na	na	JH472258.1	=	NW_005802256.1	Primary Assembly	554	na
scaffold1699	unplaced-scaffold	na	na	JH472259.1	=	NW_005802255.1	Primary Assembly	550	na
scaffold1700	unplaced-scaffold	na	na	JH472260.1	=	NW_005802254.1	Primary Assembly	550	na
scaffold1701	unplaced-scaffold	na	na	JH472261.1	=	NW_005802253.1	Primary Assembly	547	na
scaffold1702	unplaced-scaffold	na	na	JH472262.1	=	NW_005802252.1	Primary Assembly	545	na
scaffold1703	unplaced-scaffold	na	na	JH472263.1	=	NW_005802251.1	Primary Assembly	541	na
scaffold1704	unplaced-scaffold	na	na	JH472264.1	=	NW_005802250.1	Primary Assembly	540	na
scaffold1705	unplaced-scaffold	na	na	JH472265.1	=	NW_005802249.1	Primary Assembly	536	na
scaffold1706	unplaced-scaffold	na	na	JH472266.1	=	NW_005802248.1	Primary Assembly	532	na
scaffold1707	unplaced-scaffold	na	na	JH472267.1	=	NW_005802247.1	Primary Assembly	531	na
scaffold1708	unplaced-scaffold	na	na	JH472268.1	=	NW_005802246.1	Primary Assembly	526	na
scaffold1709	unplaced-scaffold	na	na	JH472269.1	=	NW_005802245.1	Primary Assembly	524	na
scaffold1710	unplaced-scaffold	na	na	JH472270.1	=	NW_005802244.1	Primary Assembly	513	na
scaffold1711	unplaced-scaffold	na	na	JH472271.1	=	NW_005802243.1	Primary Assembly	512	na
scaffold1712	unplaced-scaffold	na	na	JH472272.1	=	NW_005802242.1	Primary Assembly	512	na
scaffold1713	unplaced-scaffold	na	na	JH472273.1	=	NW_005802241.1	Primary Assembly	511	na
scaffold1714	unplaced-scaffold	na	na	JH472274.1	=	NW_005802240.1	Primary Assembly	507	na
scaffold1716	unplaced-scaffold	na	na	JH472275.1	=	NW_005802239.1	Primary Assembly	506	na
scaffold1717	unplaced-scaffold	na	na	JH472276.1	=	NW_005802238.1	Primary Assembly	506	na
scaffold1718	unplaced-scaffold	na	na	JH472277.1	=	NW_005802237.1	Primary Assembly	506	na
scaffold1719	unplaced-scaffold	na	na	JH472278.1	=	NW_005802236.1	Primary Assembly	500	na
scaffold1720	unplaced-scaffold	na	na	JH472279.1	=	NW_005802235.1	Primary Assembly	495	na
scaffold1721	unplaced-scaffold	na	na	JH472280.1	=	NW_005802234.1	Primary Assembly	495	na
scaffold1722	unplaced-scaffold	na	na	JH472281.1	=	NW_005802233.1	Primary Assembly	486	na
scaffold1723	unplaced-scaffold	na	na	JH472282.1	=	NW_005802232.1	Primary Assembly	484	na
scaffold1724	unplaced-scaffold	na	na	JH472283.1	=	NW_005802231.1	Primary Assembly	481	na
scaffold1725	unplaced-scaffold	na	na	JH472284.1	=	NW_005802230.1	Primary Assembly	478	na
scaffold1726	unplaced-scaffold	na	na	JH472285.1	=	NW_005802229.1	Primary Assembly	477	na
scaffold1727	unplaced-scaffold	na	na	JH472286.1	=	NW_005802228.1	Primary Assembly	477	na
scaffold1728	unplaced-scaffold	na	na	JH472287.1	=	NW_005802227.1	Primary Assembly	472	na
scaffold1729	unplaced-scaffold	na	na	JH472288.1	=	NW_005802226.1	Primary Assembly	468	na
scaffold1730	unplaced-scaffold	na	na	JH472289.1	=	NW_005802225.1	Primary Assembly	468	na
scaffold1731	unplaced-scaffold	na	na	JH472290.1	=	NW_005802224.1	Primary Assembly	459	na
scaffold1732	unplaced-scaffold	na	na	JH472291.1	=	NW_005802223.1	Primary Assembly	458	na
scaffold1733	unplaced-scaffold	na	na	JH472292.1	=	NW_005802222.1	Primary Assembly	456	na
scaffold1734	unplaced-scaffold	na	na	JH472293.1	=	NW_005802221.1	Primary Assembly	454	na
scaffold1735	unplaced-scaffold	na	na	JH472294.1	=	NW_005802220.1	Primary Assembly	452	na
scaffold1736	unplaced-scaffold	na	na	JH472295.1	=	NW_005802219.1	Primary Assembly	450	na
scaffold1737	unplaced-scaffold	na	na	JH472296.1	=	NW_005802218.1	Primary Assembly	448	na
scaffold1738	unplaced-scaffold	na	na	JH472297.1	=	NW_005802217.1	Primary Assembly	444	na
scaffold1739	unplaced-scaffold	na	na	JH472298.1	=	NW_005802216.1	Primary Assembly	443	na
scaffold1740	unplaced-scaffold	na	na	JH472299.1	=	NW_005802215.1	Primary Assembly	430	na
scaffold1741	unplaced-scaffold	na	na	JH472300.1	=	NW_005802214.1	Primary Assembly	420	na
scaffold1742	unplaced-scaffold	na	na	JH472301.1	=	NW_005802213.1	Primary Assembly	419	na
scaffold1743	unplaced-scaffold	na	na	JH472302.1	=	NW_005802212.1	Primary Assembly	418	na
scaffold1744	unplaced-scaffold	na	na	JH472303.1	=	NW_005802211.1	Primary Assembly	411	na
scaffold1745	unplaced-scaffold	na	na	JH472304.1	=	NW_005802210.1	Primary Assembly	408	na
scaffold1746	unplaced-scaffold	na	na	JH472305.1	=	NW_005802209.1	Primary Assembly	404	na
scaffold1747	unplaced-scaffold	na	na	JH472306.1	=	NW_005802208.1	Primary Assembly	398	na
scaffold1748	unplaced-scaffold	na	na	JH472307.1	=	NW_005802207.1	Primary Assembly	396	na
scaffold1749	unplaced-scaffold	na	na	JH472308.1	=	NW_005802206.1	Primary Assembly	395	na
scaffold1750	unplaced-scaffold	na	na	JH472309.1	=	NW_005802205.1	Primary Assembly	395	na
scaffold1751	unplaced-scaffold	na	na	JH472310.1	=	NW_005802204.1	Primary Assembly	383	na
scaffold1752	unplaced-scaffold	na	na	JH472311.1	=	NW_005802203.1	Primary Assembly	377	na
scaffold1753	unplaced-scaffold	na	na	JH472312.1	=	NW_005802202.1	Primary Assembly	377	na
scaffold1754	unplaced-scaffold	na	na	JH472313.1	=	NW_005802201.1	Primary Assembly	375	na
scaffold1755	unplaced-scaffold	na	na	JH472314.1	=	NW_005802200.1	Primary Assembly	374	na
scaffold1756	unplaced-scaffold	na	na	JH472315.1	=	NW_005802199.1	Primary Assembly	370	na
scaffold1757	unplaced-scaffold	na	na	JH472316.1	=	NW_005802198.1	Primary Assembly	366	na
scaffold1758	unplaced-scaffold	na	na	JH472317.1	=	NW_005802197.1	Primary Assembly	365	na
scaffold1759	unplaced-scaffold	na	na	JH472318.1	=	NW_005802196.1	Primary Assembly	363	na
scaffold1760	unplaced-scaffold	na	na	JH472319.1	=	NW_005802195.1	Primary Assembly	363	na
scaffold1761	unplaced-scaffold	na	na	JH472320.1	=	NW_005802194.1	Primary Assembly	362	na
scaffold1762	unplaced-scaffold	na	na	JH472321.1	=	NW_005802193.1	Primary Assembly	359	na
scaffold1763	unplaced-scaffold	na	na	JH472322.1	=	NW_005802192.1	Primary Assembly	354	na
scaffold1764	unplaced-scaffold	na	na	JH472323.1	=	NW_005802191.1	Primary Assembly	353	na
scaffold1765	unplaced-scaffold	na	na	JH472324.1	=	NW_005802190.1	Primary Assembly	349	na
scaffold1766	unplaced-scaffold	na	na	JH472325.1	=	NW_005802189.1	Primary Assembly	348	na
scaffold1768	unplaced-scaffold	na	na	JH472326.1	=	NW_005802188.1	Primary Assembly	346	na
scaffold1769	unplaced-scaffold	na	na	JH472327.1	=	NW_005802187.1	Primary Assembly	341	na
scaffold1771	unplaced-scaffold	na	na	JH472328.1	=	NW_005802186.1	Primary Assembly	340	na
scaffold1772	unplaced-scaffold	na	na	JH472329.1	=	NW_005802185.1	Primary Assembly	337	na
scaffold1773	unplaced-scaffold	na	na	JH472330.1	=	NW_005802184.1	Primary Assembly	336	na
scaffold1774	unplaced-scaffold	na	na	JH472331.1	=	NW_005802183.1	Primary Assembly	335	na
scaffold1775	unplaced-scaffold	na	na	JH472332.1	=	NW_005802182.1	Primary Assembly	333	na
scaffold1776	unplaced-scaffold	na	na	JH472333.1	=	NW_005802181.1	Primary Assembly	332	na
scaffold1777	unplaced-scaffold	na	na	JH472334.1	=	NW_005802180.1	Primary Assembly	330	na
scaffold1778	unplaced-scaffold	na	na	JH472335.1	=	NW_005802179.1	Primary Assembly	330	na
scaffold1779	unplaced-scaffold	na	na	JH472336.1	=	NW_005802178.1	Primary Assembly	327	na
scaffold1780	unplaced-scaffold	na	na	JH472337.1	=	NW_005802177.1	Primary Assembly	325	na
scaffold1781	unplaced-scaffold	na	na	JH472338.1	=	NW_005802176.1	Primary Assembly	323	na
scaffold1782	unplaced-scaffold	na	na	JH472339.1	=	NW_005802175.1	Primary Assembly	321	na
scaffold1783	unplaced-scaffold	na	na	JH472340.1	=	NW_005802174.1	Primary Assembly	320	na
scaffold1784	unplaced-scaffold	na	na	JH472341.1	=	NW_005802173.1	Primary Assembly	319	na
scaffold1785	unplaced-scaffold	na	na	JH472342.1	=	NW_005802172.1	Primary Assembly	318	na
scaffold1786	unplaced-scaffold	na	na	JH472343.1	=	NW_005802171.1	Primary Assembly	318	na
scaffold1787	unplaced-scaffold	na	na	JH472344.1	=	NW_005802170.1	Primary Assembly	317	na
scaffold1788	unplaced-scaffold	na	na	JH472345.1	=	NW_005802169.1	Primary Assembly	316	na
scaffold1789	unplaced-scaffold	na	na	JH472346.1	=	NW_005802168.1	Primary Assembly	313	na
scaffold1790	unplaced-scaffold	na	na	JH472347.1	=	NW_005802167.1	Primary Assembly	311	na
scaffold1791	unplaced-scaffold	na	na	JH472348.1	=	NW_005802166.1	Primary Assembly	311	na
scaffold1792	unplaced-scaffold	na	na	JH472349.1	=	NW_005802165.1	Primary Assembly	309	na
scaffold1793	unplaced-scaffold	na	na	JH472350.1	=	NW_005802164.1	Primary Assembly	309	na
scaffold1794	unplaced-scaffold	na	na	JH472351.1	=	NW_005802163.1	Primary Assembly	305	na
scaffold1795	unplaced-scaffold	na	na	JH472352.1	=	NW_005802162.1	Primary Assembly	304	na
scaffold1796	unplaced-scaffold	na	na	JH472353.1	=	NW_005802161.1	Primary Assembly	304	na
scaffold1797	unplaced-scaffold	na	na	JH472354.1	=	NW_005802160.1	Primary Assembly	302	na
scaffold1798	unplaced-scaffold	na	na	JH472355.1	=	NW_005802159.1	Primary Assembly	302	na
scaffold1799	unplaced-scaffold	na	na	JH472356.1	=	NW_005802158.1	Primary Assembly	301	na
scaffold1800	unplaced-scaffold	na	na	JH472357.1	=	NW_005802157.1	Primary Assembly	299	na
scaffold1801	unplaced-scaffold	na	na	JH472358.1	=	NW_005802156.1	Primary Assembly	296	na
scaffold1802	unplaced-scaffold	na	na	JH472359.1	=	NW_005802155.1	Primary Assembly	294	na
scaffold1803	unplaced-scaffold	na	na	JH472360.1	=	NW_005802154.1	Primary Assembly	293	na
scaffold1804	unplaced-scaffold	na	na	JH472361.1	=	NW_005802153.1	Primary Assembly	291	na
scaffold1805	unplaced-scaffold	na	na	JH472362.1	=	NW_005802152.1	Primary Assembly	289	na
scaffold1806	unplaced-scaffold	na	na	JH472363.1	=	NW_005802151.1	Primary Assembly	288	na
scaffold1807	unplaced-scaffold	na	na	JH472364.1	=	NW_005802150.1	Primary Assembly	287	na
scaffold1808	unplaced-scaffold	na	na	JH472365.1	=	NW_005802149.1	Primary Assembly	285	na
scaffold1809	unplaced-scaffold	na	na	JH472366.1	=	NW_005802148.1	Primary Assembly	285	na
scaffold1810	unplaced-scaffold	na	na	JH472367.1	=	NW_005802147.1	Primary Assembly	284	na
scaffold1811	unplaced-scaffold	na	na	JH472368.1	=	NW_005802146.1	Primary Assembly	284	na
scaffold1812	unplaced-scaffold	na	na	JH472369.1	=	NW_005802145.1	Primary Assembly	284	na
scaffold1813	unplaced-scaffold	na	na	JH472370.1	=	NW_005802144.1	Primary Assembly	283	na
scaffold1814	unplaced-scaffold	na	na	JH472371.1	=	NW_005802143.1	Primary Assembly	282	na
scaffold1815	unplaced-scaffold	na	na	JH472372.1	=	NW_005802142.1	Primary Assembly	281	na
