# Assembly name:  Dunsal1 v. 2
# Organism name:  Dunaliella salina (green algae)
# Infraspecific name:  strain=CCAP 19/18
# Taxid:          3046
# BioSample:      SAMN02746051
# BioProject:     PRJNA32771
# Submitter:      JGI
# Date:           2020-07-10
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    NSFN02
# Assembly method: AllPaths-LG v. r52488
# Expected final version: no
# Genome coverage: 89.6x
# Sequencing technology: Illumina; Sanger
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_002284615.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_002284625.2		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
DUNSAscaffold_2553	unplaced-scaffold	na	na	MU071988.1	<>	na	Primary Assembly	5514	na
DUNSAscaffold_2554	unplaced-scaffold	na	na	MU071989.1	<>	na	Primary Assembly	5510	na
DUNSAscaffold_2555	unplaced-scaffold	na	na	MU071990.1	<>	na	Primary Assembly	5503	na
DUNSAscaffold_2556	unplaced-scaffold	na	na	MU071991.1	<>	na	Primary Assembly	5498	na
DUNSAscaffold_2557	unplaced-scaffold	na	na	MU071992.1	<>	na	Primary Assembly	5496	na
DUNSAscaffold_2558	unplaced-scaffold	na	na	MU071993.1	<>	na	Primary Assembly	5491	na
DUNSAscaffold_2559	unplaced-scaffold	na	na	MU071994.1	<>	na	Primary Assembly	5488	na
DUNSAscaffold_2560	unplaced-scaffold	na	na	MU071995.1	<>	na	Primary Assembly	5488	na
DUNSAscaffold_2561	unplaced-scaffold	na	na	MU071996.1	<>	na	Primary Assembly	5485	na
DUNSAscaffold_2562	unplaced-scaffold	na	na	MU071997.1	<>	na	Primary Assembly	5483	na
DUNSAscaffold_2563	unplaced-scaffold	na	na	MU071998.1	<>	na	Primary Assembly	5479	na
DUNSAscaffold_2564	unplaced-scaffold	na	na	MU071999.1	<>	na	Primary Assembly	5472	na
DUNSAscaffold_2565	unplaced-scaffold	na	na	MU072000.1	<>	na	Primary Assembly	5468	na
DUNSAscaffold_2566	unplaced-scaffold	na	na	MU072001.1	<>	na	Primary Assembly	5468	na
DUNSAscaffold_2567	unplaced-scaffold	na	na	MU072002.1	<>	na	Primary Assembly	5467	na
DUNSAscaffold_2568	unplaced-scaffold	na	na	MU072003.1	<>	na	Primary Assembly	5465	na
DUNSAscaffold_2569	unplaced-scaffold	na	na	MU072004.1	<>	na	Primary Assembly	5464	na
DUNSAscaffold_2570	unplaced-scaffold	na	na	MU072005.1	<>	na	Primary Assembly	5460	na
DUNSAscaffold_2571	unplaced-scaffold	na	na	MU072006.1	<>	na	Primary Assembly	5457	na
DUNSAscaffold_2572	unplaced-scaffold	na	na	MU072007.1	<>	na	Primary Assembly	5455	na
DUNSAscaffold_2573	unplaced-scaffold	na	na	MU072008.1	<>	na	Primary Assembly	5454	na
DUNSAscaffold_2574	unplaced-scaffold	na	na	MU072009.1	<>	na	Primary Assembly	5448	na
DUNSAscaffold_2575	unplaced-scaffold	na	na	MU072010.1	<>	na	Primary Assembly	5446	na
DUNSAscaffold_2576	unplaced-scaffold	na	na	MU072011.1	<>	na	Primary Assembly	5445	na
DUNSAscaffold_2577	unplaced-scaffold	na	na	MU072012.1	<>	na	Primary Assembly	5445	na
DUNSAscaffold_2578	unplaced-scaffold	na	na	MU072013.1	<>	na	Primary Assembly	5443	na
DUNSAscaffold_2579	unplaced-scaffold	na	na	MU072014.1	<>	na	Primary Assembly	5442	na
DUNSAscaffold_2580	unplaced-scaffold	na	na	MU072015.1	<>	na	Primary Assembly	5434	na
DUNSAscaffold_2581	unplaced-scaffold	na	na	MU072016.1	<>	na	Primary Assembly	5424	na
DUNSAscaffold_2582	unplaced-scaffold	na	na	MU072017.1	<>	na	Primary Assembly	5423	na
DUNSAscaffold_2583	unplaced-scaffold	na	na	MU072018.1	<>	na	Primary Assembly	5423	na
DUNSAscaffold_2584	unplaced-scaffold	na	na	MU072019.1	<>	na	Primary Assembly	5422	na
DUNSAscaffold_2585	unplaced-scaffold	na	na	MU072020.1	<>	na	Primary Assembly	5421	na
DUNSAscaffold_2586	unplaced-scaffold	na	na	MU072021.1	<>	na	Primary Assembly	5414	na
DUNSAscaffold_2587	unplaced-scaffold	na	na	MU072022.1	<>	na	Primary Assembly	5413	na
DUNSAscaffold_2588	unplaced-scaffold	na	na	MU072023.1	<>	na	Primary Assembly	5407	na
DUNSAscaffold_2589	unplaced-scaffold	na	na	MU072024.1	<>	na	Primary Assembly	5406	na
DUNSAscaffold_2590	unplaced-scaffold	na	na	MU072025.1	<>	na	Primary Assembly	5406	na
DUNSAscaffold_2591	unplaced-scaffold	na	na	MU072026.1	<>	na	Primary Assembly	5404	na
DUNSAscaffold_2592	unplaced-scaffold	na	na	MU072027.1	<>	na	Primary Assembly	5400	na
DUNSAscaffold_2593	unplaced-scaffold	na	na	MU072028.1	<>	na	Primary Assembly	5395	na
DUNSAscaffold_2594	unplaced-scaffold	na	na	MU072029.1	<>	na	Primary Assembly	5394	na
DUNSAscaffold_2595	unplaced-scaffold	na	na	MU072030.1	<>	na	Primary Assembly	5394	na
DUNSAscaffold_2596	unplaced-scaffold	na	na	MU072031.1	<>	na	Primary Assembly	5393	na
DUNSAscaffold_2597	unplaced-scaffold	na	na	MU072032.1	<>	na	Primary Assembly	5392	na
DUNSAscaffold_2598	unplaced-scaffold	na	na	MU072033.1	<>	na	Primary Assembly	5390	na
DUNSAscaffold_2599	unplaced-scaffold	na	na	MU072034.1	<>	na	Primary Assembly	5388	na
DUNSAscaffold_2600	unplaced-scaffold	na	na	MU072035.1	<>	na	Primary Assembly	5388	na
DUNSAscaffold_2601	unplaced-scaffold	na	na	MU072036.1	<>	na	Primary Assembly	5386	na
DUNSAscaffold_2602	unplaced-scaffold	na	na	MU072037.1	<>	na	Primary Assembly	5385	na
DUNSAscaffold_2603	unplaced-scaffold	na	na	MU072038.1	<>	na	Primary Assembly	5385	na
DUNSAscaffold_2604	unplaced-scaffold	na	na	MU072039.1	<>	na	Primary Assembly	5384	na
DUNSAscaffold_2605	unplaced-scaffold	na	na	MU072040.1	<>	na	Primary Assembly	5384	na
DUNSAscaffold_2606	unplaced-scaffold	na	na	MU072041.1	<>	na	Primary Assembly	5378	na
DUNSAscaffold_2607	unplaced-scaffold	na	na	MU072042.1	<>	na	Primary Assembly	5377	na
DUNSAscaffold_2608	unplaced-scaffold	na	na	MU072043.1	<>	na	Primary Assembly	5377	na
DUNSAscaffold_2609	unplaced-scaffold	na	na	MU072044.1	<>	na	Primary Assembly	5373	na
DUNSAscaffold_2610	unplaced-scaffold	na	na	MU072045.1	<>	na	Primary Assembly	5369	na
DUNSAscaffold_2611	unplaced-scaffold	na	na	MU072046.1	<>	na	Primary Assembly	5368	na
DUNSAscaffold_2612	unplaced-scaffold	na	na	MU072047.1	<>	na	Primary Assembly	5364	na
DUNSAscaffold_2613	unplaced-scaffold	na	na	MU072048.1	<>	na	Primary Assembly	5362	na
DUNSAscaffold_2614	unplaced-scaffold	na	na	MU072049.1	<>	na	Primary Assembly	5361	na
DUNSAscaffold_2615	unplaced-scaffold	na	na	MU072050.1	<>	na	Primary Assembly	5360	na
DUNSAscaffold_2616	unplaced-scaffold	na	na	MU072051.1	<>	na	Primary Assembly	5358	na
DUNSAscaffold_2617	unplaced-scaffold	na	na	MU072052.1	<>	na	Primary Assembly	5354	na
DUNSAscaffold_2618	unplaced-scaffold	na	na	MU072053.1	<>	na	Primary Assembly	5348	na
DUNSAscaffold_2619	unplaced-scaffold	na	na	MU072054.1	<>	na	Primary Assembly	5347	na
DUNSAscaffold_2620	unplaced-scaffold	na	na	MU072055.1	<>	na	Primary Assembly	5346	na
DUNSAscaffold_2621	unplaced-scaffold	na	na	MU072056.1	<>	na	Primary Assembly	5340	na
DUNSAscaffold_2622	unplaced-scaffold	na	na	MU072057.1	<>	na	Primary Assembly	5337	na
DUNSAscaffold_2623	unplaced-scaffold	na	na	MU072058.1	<>	na	Primary Assembly	5337	na
DUNSAscaffold_2624	unplaced-scaffold	na	na	MU072059.1	<>	na	Primary Assembly	5336	na
DUNSAscaffold_2625	unplaced-scaffold	na	na	MU072060.1	<>	na	Primary Assembly	5332	na
DUNSAscaffold_2626	unplaced-scaffold	na	na	MU072061.1	<>	na	Primary Assembly	5326	na
DUNSAscaffold_2627	unplaced-scaffold	na	na	MU072062.1	<>	na	Primary Assembly	5325	na
DUNSAscaffold_2628	unplaced-scaffold	na	na	MU072063.1	<>	na	Primary Assembly	5324	na
DUNSAscaffold_2629	unplaced-scaffold	na	na	MU072064.1	<>	na	Primary Assembly	5322	na
DUNSAscaffold_2630	unplaced-scaffold	na	na	MU072065.1	<>	na	Primary Assembly	5321	na
DUNSAscaffold_2631	unplaced-scaffold	na	na	MU072066.1	<>	na	Primary Assembly	5320	na
DUNSAscaffold_2632	unplaced-scaffold	na	na	MU072067.1	<>	na	Primary Assembly	5319	na
DUNSAscaffold_2633	unplaced-scaffold	na	na	MU072068.1	<>	na	Primary Assembly	5316	na
DUNSAscaffold_2634	unplaced-scaffold	na	na	MU072069.1	<>	na	Primary Assembly	5315	na
DUNSAscaffold_2635	unplaced-scaffold	na	na	MU072070.1	<>	na	Primary Assembly	5314	na
DUNSAscaffold_2636	unplaced-scaffold	na	na	MU072071.1	<>	na	Primary Assembly	5314	na
DUNSAscaffold_2637	unplaced-scaffold	na	na	MU072072.1	<>	na	Primary Assembly	5313	na
DUNSAscaffold_2638	unplaced-scaffold	na	na	MU072073.1	<>	na	Primary Assembly	5311	na
DUNSAscaffold_2639	unplaced-scaffold	na	na	MU072074.1	<>	na	Primary Assembly	5311	na
DUNSAscaffold_2640	unplaced-scaffold	na	na	MU072075.1	<>	na	Primary Assembly	5305	na
DUNSAscaffold_2641	unplaced-scaffold	na	na	MU072076.1	<>	na	Primary Assembly	5303	na
DUNSAscaffold_2642	unplaced-scaffold	na	na	MU072077.1	<>	na	Primary Assembly	35402	na
DUNSAscaffold_2643	unplaced-scaffold	na	na	MU072078.1	<>	na	Primary Assembly	5293	na
DUNSAscaffold_2644	unplaced-scaffold	na	na	MU072079.1	<>	na	Primary Assembly	5287	na
DUNSAscaffold_2645	unplaced-scaffold	na	na	MU072080.1	<>	na	Primary Assembly	5279	na
DUNSAscaffold_2646	unplaced-scaffold	na	na	MU072081.1	<>	na	Primary Assembly	5277	na
DUNSAscaffold_2647	unplaced-scaffold	na	na	MU072082.1	<>	na	Primary Assembly	5276	na
DUNSAscaffold_2648	unplaced-scaffold	na	na	MU072083.1	<>	na	Primary Assembly	5271	na
DUNSAscaffold_2649	unplaced-scaffold	na	na	MU072084.1	<>	na	Primary Assembly	5267	na
DUNSAscaffold_2650	unplaced-scaffold	na	na	MU072085.1	<>	na	Primary Assembly	5264	na
DUNSAscaffold_2651	unplaced-scaffold	na	na	MU072086.1	<>	na	Primary Assembly	5260	na
DUNSAscaffold_2652	unplaced-scaffold	na	na	MU072087.1	<>	na	Primary Assembly	5259	na
DUNSAscaffold_2653	unplaced-scaffold	na	na	MU072088.1	<>	na	Primary Assembly	5256	na
DUNSAscaffold_2654	unplaced-scaffold	na	na	MU072089.1	<>	na	Primary Assembly	5249	na
DUNSAscaffold_2655	unplaced-scaffold	na	na	MU072090.1	<>	na	Primary Assembly	5246	na
DUNSAscaffold_2656	unplaced-scaffold	na	na	MU072091.1	<>	na	Primary Assembly	5246	na
DUNSAscaffold_2657	unplaced-scaffold	na	na	MU072092.1	<>	na	Primary Assembly	5245	na
DUNSAscaffold_2658	unplaced-scaffold	na	na	MU072093.1	<>	na	Primary Assembly	5243	na
DUNSAscaffold_2659	unplaced-scaffold	na	na	MU072094.1	<>	na	Primary Assembly	5242	na
DUNSAscaffold_2660	unplaced-scaffold	na	na	MU072095.1	<>	na	Primary Assembly	5236	na
DUNSAscaffold_2661	unplaced-scaffold	na	na	MU072096.1	<>	na	Primary Assembly	5230	na
DUNSAscaffold_2662	unplaced-scaffold	na	na	MU072097.1	<>	na	Primary Assembly	5229	na
DUNSAscaffold_2663	unplaced-scaffold	na	na	MU072098.1	<>	na	Primary Assembly	5229	na
DUNSAscaffold_2664	unplaced-scaffold	na	na	MU072099.1	<>	na	Primary Assembly	5225	na
DUNSAscaffold_2665	unplaced-scaffold	na	na	MU072100.1	<>	na	Primary Assembly	5225	na
DUNSAscaffold_2666	unplaced-scaffold	na	na	MU072101.1	<>	na	Primary Assembly	5221	na
DUNSAscaffold_2667	unplaced-scaffold	na	na	MU072102.1	<>	na	Primary Assembly	5220	na
DUNSAscaffold_2668	unplaced-scaffold	na	na	MU072103.1	<>	na	Primary Assembly	5218	na
DUNSAscaffold_2669	unplaced-scaffold	na	na	MU072104.1	<>	na	Primary Assembly	5213	na
DUNSAscaffold_2670	unplaced-scaffold	na	na	MU072105.1	<>	na	Primary Assembly	5211	na
DUNSAscaffold_2671	unplaced-scaffold	na	na	MU072106.1	<>	na	Primary Assembly	5210	na
DUNSAscaffold_2672	unplaced-scaffold	na	na	MU072107.1	<>	na	Primary Assembly	5208	na
DUNSAscaffold_2673	unplaced-scaffold	na	na	MU072108.1	<>	na	Primary Assembly	5199	na
DUNSAscaffold_2674	unplaced-scaffold	na	na	MU072109.1	<>	na	Primary Assembly	5196	na
DUNSAscaffold_2675	unplaced-scaffold	na	na	MU072110.1	<>	na	Primary Assembly	5195	na
DUNSAscaffold_2676	unplaced-scaffold	na	na	MU072111.1	<>	na	Primary Assembly	5194	na
DUNSAscaffold_2677	unplaced-scaffold	na	na	MU072112.1	<>	na	Primary Assembly	5192	na
DUNSAscaffold_2678	unplaced-scaffold	na	na	MU072113.1	<>	na	Primary Assembly	5192	na
DUNSAscaffold_2679	unplaced-scaffold	na	na	MU072114.1	<>	na	Primary Assembly	5192	na
DUNSAscaffold_2680	unplaced-scaffold	na	na	MU072115.1	<>	na	Primary Assembly	5191	na
DUNSAscaffold_2681	unplaced-scaffold	na	na	MU072116.1	<>	na	Primary Assembly	5187	na
DUNSAscaffold_2682	unplaced-scaffold	na	na	MU072117.1	<>	na	Primary Assembly	5187	na
DUNSAscaffold_2683	unplaced-scaffold	na	na	MU072118.1	<>	na	Primary Assembly	5182	na
DUNSAscaffold_2684	unplaced-scaffold	na	na	MU072119.1	<>	na	Primary Assembly	5175	na
DUNSAscaffold_2685	unplaced-scaffold	na	na	MU072120.1	<>	na	Primary Assembly	5169	na
DUNSAscaffold_2686	unplaced-scaffold	na	na	MU072121.1	<>	na	Primary Assembly	5163	na
DUNSAscaffold_2687	unplaced-scaffold	na	na	MU072122.1	<>	na	Primary Assembly	5158	na
DUNSAscaffold_2688	unplaced-scaffold	na	na	MU072123.1	<>	na	Primary Assembly	5157	na
DUNSAscaffold_2689	unplaced-scaffold	na	na	MU072124.1	<>	na	Primary Assembly	5155	na
DUNSAscaffold_2690	unplaced-scaffold	na	na	MU072125.1	<>	na	Primary Assembly	5150	na
DUNSAscaffold_2691	unplaced-scaffold	na	na	MU072126.1	<>	na	Primary Assembly	5145	na
DUNSAscaffold_2692	unplaced-scaffold	na	na	MU072127.1	<>	na	Primary Assembly	5138	na
DUNSAscaffold_2693	unplaced-scaffold	na	na	MU072128.1	<>	na	Primary Assembly	5134	na
DUNSAscaffold_2694	unplaced-scaffold	na	na	MU072129.1	<>	na	Primary Assembly	5134	na
DUNSAscaffold_2695	unplaced-scaffold	na	na	MU072130.1	<>	na	Primary Assembly	5131	na
DUNSAscaffold_2696	unplaced-scaffold	na	na	MU072131.1	<>	na	Primary Assembly	5127	na
DUNSAscaffold_2697	unplaced-scaffold	na	na	MU072132.1	<>	na	Primary Assembly	5126	na
DUNSAscaffold_2698	unplaced-scaffold	na	na	MU072133.1	<>	na	Primary Assembly	5106	na
DUNSAscaffold_2699	unplaced-scaffold	na	na	MU072134.1	<>	na	Primary Assembly	5101	na
DUNSAscaffold_2700	unplaced-scaffold	na	na	MU072135.1	<>	na	Primary Assembly	5096	na
DUNSAscaffold_2701	unplaced-scaffold	na	na	MU072136.1	<>	na	Primary Assembly	5094	na
DUNSAscaffold_2702	unplaced-scaffold	na	na	MU072137.1	<>	na	Primary Assembly	5094	na
DUNSAscaffold_2703	unplaced-scaffold	na	na	MU072138.1	<>	na	Primary Assembly	5091	na
DUNSAscaffold_2704	unplaced-scaffold	na	na	MU072139.1	<>	na	Primary Assembly	5091	na
DUNSAscaffold_2705	unplaced-scaffold	na	na	MU072140.1	<>	na	Primary Assembly	5086	na
DUNSAscaffold_2706	unplaced-scaffold	na	na	MU072141.1	<>	na	Primary Assembly	5082	na
DUNSAscaffold_2707	unplaced-scaffold	na	na	MU072142.1	<>	na	Primary Assembly	5081	na
DUNSAscaffold_2708	unplaced-scaffold	na	na	MU072143.1	<>	na	Primary Assembly	5081	na
DUNSAscaffold_2709	unplaced-scaffold	na	na	MU072144.1	<>	na	Primary Assembly	5080	na
DUNSAscaffold_2710	unplaced-scaffold	na	na	MU072145.1	<>	na	Primary Assembly	5073	na
DUNSAscaffold_2711	unplaced-scaffold	na	na	MU072146.1	<>	na	Primary Assembly	5070	na
DUNSAscaffold_2712	unplaced-scaffold	na	na	MU072147.1	<>	na	Primary Assembly	5070	na
DUNSAscaffold_2713	unplaced-scaffold	na	na	MU072148.1	<>	na	Primary Assembly	5060	na
DUNSAscaffold_2714	unplaced-scaffold	na	na	MU072149.1	<>	na	Primary Assembly	5059	na
DUNSAscaffold_2715	unplaced-scaffold	na	na	MU072150.1	<>	na	Primary Assembly	5059	na
DUNSAscaffold_2716	unplaced-scaffold	na	na	MU072151.1	<>	na	Primary Assembly	5058	na
DUNSAscaffold_2717	unplaced-scaffold	na	na	MU072152.1	<>	na	Primary Assembly	5054	na
DUNSAscaffold_2718	unplaced-scaffold	na	na	MU072153.1	<>	na	Primary Assembly	5053	na
DUNSAscaffold_2719	unplaced-scaffold	na	na	MU072154.1	<>	na	Primary Assembly	5052	na
DUNSAscaffold_2720	unplaced-scaffold	na	na	MU072155.1	<>	na	Primary Assembly	5045	na
DUNSAscaffold_2721	unplaced-scaffold	na	na	MU072156.1	<>	na	Primary Assembly	5044	na
DUNSAscaffold_2722	unplaced-scaffold	na	na	MU072157.1	<>	na	Primary Assembly	5042	na
DUNSAscaffold_2723	unplaced-scaffold	na	na	MU072158.1	<>	na	Primary Assembly	5039	na
DUNSAscaffold_2724	unplaced-scaffold	na	na	MU072159.1	<>	na	Primary Assembly	5037	na
DUNSAscaffold_2725	unplaced-scaffold	na	na	MU072160.1	<>	na	Primary Assembly	5034	na
DUNSAscaffold_2726	unplaced-scaffold	na	na	MU072161.1	<>	na	Primary Assembly	5033	na
DUNSAscaffold_2727	unplaced-scaffold	na	na	MU072162.1	<>	na	Primary Assembly	5033	na
DUNSAscaffold_2728	unplaced-scaffold	na	na	MU072163.1	<>	na	Primary Assembly	5030	na
DUNSAscaffold_2729	unplaced-scaffold	na	na	MU072164.1	<>	na	Primary Assembly	5029	na
DUNSAscaffold_2730	unplaced-scaffold	na	na	MU072165.1	<>	na	Primary Assembly	5028	na
DUNSAscaffold_2731	unplaced-scaffold	na	na	MU072166.1	<>	na	Primary Assembly	32195	na
DUNSAscaffold_2732	unplaced-scaffold	na	na	MU072167.1	<>	na	Primary Assembly	5016	na
DUNSAscaffold_2733	unplaced-scaffold	na	na	MU072168.1	<>	na	Primary Assembly	5016	na
DUNSAscaffold_2734	unplaced-scaffold	na	na	MU072169.1	<>	na	Primary Assembly	5013	na
DUNSAscaffold_2735	unplaced-scaffold	na	na	MU072170.1	<>	na	Primary Assembly	5010	na
DUNSAscaffold_2736	unplaced-scaffold	na	na	MU072171.1	<>	na	Primary Assembly	5003	na
DUNSAscaffold_2737	unplaced-scaffold	na	na	MU072172.1	<>	na	Primary Assembly	5000	na
DUNSAscaffold_2738	unplaced-scaffold	na	na	MU072173.1	<>	na	Primary Assembly	4985	na
DUNSAscaffold_2739	unplaced-scaffold	na	na	MU072174.1	<>	na	Primary Assembly	4982	na
DUNSAscaffold_2740	unplaced-scaffold	na	na	MU072175.1	<>	na	Primary Assembly	4978	na
DUNSAscaffold_2741	unplaced-scaffold	na	na	MU072176.1	<>	na	Primary Assembly	4977	na
DUNSAscaffold_2742	unplaced-scaffold	na	na	MU072177.1	<>	na	Primary Assembly	4976	na
DUNSAscaffold_2743	unplaced-scaffold	na	na	MU072178.1	<>	na	Primary Assembly	4975	na
DUNSAscaffold_2744	unplaced-scaffold	na	na	MU072179.1	<>	na	Primary Assembly	4950	na
DUNSAscaffold_2745	unplaced-scaffold	na	na	MU072180.1	<>	na	Primary Assembly	4945	na
DUNSAscaffold_2746	unplaced-scaffold	na	na	MU072181.1	<>	na	Primary Assembly	4944	na
DUNSAscaffold_2747	unplaced-scaffold	na	na	MU072182.1	<>	na	Primary Assembly	4939	na
DUNSAscaffold_2748	unplaced-scaffold	na	na	MU072183.1	<>	na	Primary Assembly	4937	na
DUNSAscaffold_2749	unplaced-scaffold	na	na	MU072184.1	<>	na	Primary Assembly	4932	na
DUNSAscaffold_2750	unplaced-scaffold	na	na	MU072185.1	<>	na	Primary Assembly	4930	na
DUNSAscaffold_2751	unplaced-scaffold	na	na	MU072186.1	<>	na	Primary Assembly	4925	na
DUNSAscaffold_2752	unplaced-scaffold	na	na	MU072187.1	<>	na	Primary Assembly	4925	na
DUNSAscaffold_2753	unplaced-scaffold	na	na	MU072188.1	<>	na	Primary Assembly	4922	na
DUNSAscaffold_2754	unplaced-scaffold	na	na	MU072189.1	<>	na	Primary Assembly	4920	na
DUNSAscaffold_2755	unplaced-scaffold	na	na	MU072190.1	<>	na	Primary Assembly	4918	na
DUNSAscaffold_2756	unplaced-scaffold	na	na	MU072191.1	<>	na	Primary Assembly	4915	na
DUNSAscaffold_2757	unplaced-scaffold	na	na	MU072192.1	<>	na	Primary Assembly	4911	na
DUNSAscaffold_2758	unplaced-scaffold	na	na	MU072193.1	<>	na	Primary Assembly	4910	na
DUNSAscaffold_2759	unplaced-scaffold	na	na	MU072194.1	<>	na	Primary Assembly	4910	na
DUNSAscaffold_2760	unplaced-scaffold	na	na	MU072195.1	<>	na	Primary Assembly	4905	na
DUNSAscaffold_2761	unplaced-scaffold	na	na	MU072196.1	<>	na	Primary Assembly	4902	na
DUNSAscaffold_2762	unplaced-scaffold	na	na	MU072197.1	<>	na	Primary Assembly	4900	na
DUNSAscaffold_2763	unplaced-scaffold	na	na	MU072198.1	<>	na	Primary Assembly	4900	na
DUNSAscaffold_2764	unplaced-scaffold	na	na	MU072199.1	<>	na	Primary Assembly	4899	na
DUNSAscaffold_2765	unplaced-scaffold	na	na	MU072200.1	<>	na	Primary Assembly	4897	na
DUNSAscaffold_2766	unplaced-scaffold	na	na	MU072201.1	<>	na	Primary Assembly	4897	na
DUNSAscaffold_2767	unplaced-scaffold	na	na	MU072202.1	<>	na	Primary Assembly	4893	na
DUNSAscaffold_2768	unplaced-scaffold	na	na	MU072203.1	<>	na	Primary Assembly	4890	na
DUNSAscaffold_2769	unplaced-scaffold	na	na	MU072204.1	<>	na	Primary Assembly	4885	na
DUNSAscaffold_2770	unplaced-scaffold	na	na	MU072205.1	<>	na	Primary Assembly	4880	na
DUNSAscaffold_2771	unplaced-scaffold	na	na	MU072206.1	<>	na	Primary Assembly	4873	na
DUNSAscaffold_2772	unplaced-scaffold	na	na	MU072207.1	<>	na	Primary Assembly	4866	na
DUNSAscaffold_2773	unplaced-scaffold	na	na	MU072208.1	<>	na	Primary Assembly	4866	na
DUNSAscaffold_2774	unplaced-scaffold	na	na	MU072209.1	<>	na	Primary Assembly	4856	na
DUNSAscaffold_2775	unplaced-scaffold	na	na	MU072210.1	<>	na	Primary Assembly	4853	na
DUNSAscaffold_2776	unplaced-scaffold	na	na	MU072211.1	<>	na	Primary Assembly	4853	na
DUNSAscaffold_2777	unplaced-scaffold	na	na	MU072212.1	<>	na	Primary Assembly	4849	na
DUNSAscaffold_2778	unplaced-scaffold	na	na	MU072213.1	<>	na	Primary Assembly	4847	na
DUNSAscaffold_2779	unplaced-scaffold	na	na	MU072214.1	<>	na	Primary Assembly	4844	na
DUNSAscaffold_2780	unplaced-scaffold	na	na	MU072215.1	<>	na	Primary Assembly	4840	na
DUNSAscaffold_2781	unplaced-scaffold	na	na	MU072216.1	<>	na	Primary Assembly	4836	na
DUNSAscaffold_2782	unplaced-scaffold	na	na	MU072217.1	<>	na	Primary Assembly	4816	na
DUNSAscaffold_2783	unplaced-scaffold	na	na	MU072218.1	<>	na	Primary Assembly	4806	na
DUNSAscaffold_2784	unplaced-scaffold	na	na	MU072219.1	<>	na	Primary Assembly	4799	na
DUNSAscaffold_2785	unplaced-scaffold	na	na	MU072220.1	<>	na	Primary Assembly	4799	na
DUNSAscaffold_2786	unplaced-scaffold	na	na	MU072221.1	<>	na	Primary Assembly	4797	na
DUNSAscaffold_2787	unplaced-scaffold	na	na	MU072222.1	<>	na	Primary Assembly	4794	na
DUNSAscaffold_2788	unplaced-scaffold	na	na	MU072223.1	<>	na	Primary Assembly	4790	na
DUNSAscaffold_2789	unplaced-scaffold	na	na	MU072224.1	<>	na	Primary Assembly	4787	na
DUNSAscaffold_2790	unplaced-scaffold	na	na	MU072225.1	<>	na	Primary Assembly	4785	na
DUNSAscaffold_2791	unplaced-scaffold	na	na	MU072226.1	<>	na	Primary Assembly	4784	na
DUNSAscaffold_2792	unplaced-scaffold	na	na	MU072227.1	<>	na	Primary Assembly	4775	na
DUNSAscaffold_2793	unplaced-scaffold	na	na	MU072228.1	<>	na	Primary Assembly	4775	na
DUNSAscaffold_2794	unplaced-scaffold	na	na	MU072229.1	<>	na	Primary Assembly	4774	na
DUNSAscaffold_2795	unplaced-scaffold	na	na	MU072230.1	<>	na	Primary Assembly	4770	na
DUNSAscaffold_2796	unplaced-scaffold	na	na	MU072231.1	<>	na	Primary Assembly	4770	na
DUNSAscaffold_2797	unplaced-scaffold	na	na	MU072232.1	<>	na	Primary Assembly	4768	na
DUNSAscaffold_2798	unplaced-scaffold	na	na	MU072233.1	<>	na	Primary Assembly	4767	na
DUNSAscaffold_2799	unplaced-scaffold	na	na	MU072234.1	<>	na	Primary Assembly	4765	na
DUNSAscaffold_2800	unplaced-scaffold	na	na	MU072235.1	<>	na	Primary Assembly	4758	na
DUNSAscaffold_2801	unplaced-scaffold	na	na	MU072236.1	<>	na	Primary Assembly	4757	na
DUNSAscaffold_2802	unplaced-scaffold	na	na	MU072237.1	<>	na	Primary Assembly	4755	na
DUNSAscaffold_2803	unplaced-scaffold	na	na	MU072238.1	<>	na	Primary Assembly	4752	na
DUNSAscaffold_2804	unplaced-scaffold	na	na	MU072239.1	<>	na	Primary Assembly	4751	na
DUNSAscaffold_2805	unplaced-scaffold	na	na	MU072240.1	<>	na	Primary Assembly	4749	na
DUNSAscaffold_2806	unplaced-scaffold	na	na	MU072241.1	<>	na	Primary Assembly	4747	na
DUNSAscaffold_2807	unplaced-scaffold	na	na	MU072242.1	<>	na	Primary Assembly	4744	na
DUNSAscaffold_2808	unplaced-scaffold	na	na	MU072243.1	<>	na	Primary Assembly	4734	na
DUNSAscaffold_2809	unplaced-scaffold	na	na	MU072244.1	<>	na	Primary Assembly	4730	na
DUNSAscaffold_2810	unplaced-scaffold	na	na	MU072245.1	<>	na	Primary Assembly	4728	na
DUNSAscaffold_2811	unplaced-scaffold	na	na	MU072246.1	<>	na	Primary Assembly	4711	na
